ticker,company,target_from,target_to,action,rating_from,rating_to,time,rating_from_score,rating_to_score,rating_delta,rating_magnitude,target_delta,target_growth,year,month,day,weekday,weekday_num,quarter,date,rsi,stoch,willr,roc,mom,rvi,cci,ema,sma,wma,hma,tema,dema,vwma,kama,swma,fwma,hwma,zlma,macd,macd_signal,macd_hist,adx,aroon,psar,supertrend,atr,natr,mfi,obv,ad,cmf,vwap,pvt,eom,nvi
MGRC,McGrath RentCorp,139.0,143.0,target raised by,Outperform,Outperform,2025-09-19 00:30:05,2.0,2.0,0.0,0.0,4.0,0.0287769784172661,2025,9,19,Friday,4,3,2025-09-19 00:30:05,47.87851424243162,33.805568595866326,-81.58214072287517,-3.9067548870552513,-4.8897857666015625,52.762250425063336,-7481.868339872422,122.13450748999736,122.76425247192384,122.6282432919457,122.50722289873924,122.42103511351064,122.82980183843672,122.6867326809362,121.36774219418795,122.74466552734376,121.74388076937312,122.97433313678548,122.45497992900438,0.4612303430844662,0.8202547506581053,-0.359024407573639,19.828982522469197,42.85714285714286,119.19886577036996,115.79382859240256,3.305139561958067,2.78553563733772,49.4493344908981,1692300.0,1016423.5464894614,0.1479723398802638,120.8568059549562,2622391.9319364512,94.65732939526085,987.9927882631556
CRI,Carter's,25.0,22.0,target lowered by,Underweight,Underweight,2025-07-30 00:30:12,-2.0,-2.0,0.0,0.0,-3.0,-0.12,2025,7,30,Wednesday,2,3,2025-07-30 00:30:12,30.603544052113676,19.52736799518553,-89.17910690404383,-18.344372807350577,-5.488069534301758,33.76143437206688,-958.3734590175044,29.556136738591572,30.409746646881107,29.51212157294864,27.956607128902935,27.126917630664764,28.09291116688712,29.053734698968928,29.56830918246694,30.16225554148356,26.2268948991712,28.25616160162083,27.974119116535068,-1.3041784682895496,-0.5646204987110529,-0.7395579695784967,23.89693253003244,78.57142857142857,29.649012578219995,30.948432784847977,1.7719207543917743,8.236523519769335,35.80101342292467,-13794400.0,-1474933.4387605332,0.1260630393794564,24.69630952058317,-206919750.26030937,-25.023009412646136,1003.7339758260964
OMER,Omeros,36.0,36.0,reiterated by,Buy,Buy,2025-09-04 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,4,Thursday,3,3,2025-09-04 00:30:06,51.98123045118058,32.71603521060015,-74.07409696749207,-0.2386689438011568,-0.0100002288818359,40.879882330183875,-2438.3494816516595,4.178138400865613,4.231499946117401,4.262952328863599,4.259113366738027,4.293808566269027,4.335193259000233,4.271846735239732,3.951395535288048,4.276666641235352,4.209791520798293,4.320169734755532,4.282504842817726,0.1057859936366014,0.1454416139031669,-0.0396556202665654,28.300094908066313,21.42857142857143,4.093463690536565,3.533688885497885,0.2680611231042041,5.791683781538004,39.204035276644866,10090800.0,-5730409.905139754,0.123320960438021,4.166666666666667,103296173.32319626,-0.1978517472982257,970.7774724704884
PONY,Pony AI,20.0,20.0,initiated by,Buy,Buy,2025-08-05 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,5,Tuesday,1,3,2025-08-05 00:30:05,53.03956706459196,28.715985003119957,-67.46030204230127,-1.0721917153990388,-0.1499996185302734,38.06278060653526,-1290.6914028954577,13.655568448571278,13.517000055313112,13.749333331698464,13.933876953785552,14.017964680374076,13.6720365764616,13.744318757313968,13.970313467884251,13.888666566212972,13.73314803595734,15.396449338114635,13.942053725935246,-0.0089427759245452,-0.0692897859145985,0.0603470099900532,32.40619482585742,0.0,12.923898212636304,11.675937981766817,1.1605624449969092,7.428392080428866,66.67197935161052,-22068500.0,-56936597.10140941,-0.1526713901121469,13.883333524068195,620419491.9989055,0.1076282332357216,908.0608282173332
IONQ,IonQ,75.0,100.0,target raised by,Buy,Buy,2025-09-23 00:30:08,2.0,2.0,0.0,0.0,25.0,0.3333333333333333,2025,9,23,Tuesday,1,3,2025-09-23 00:30:08,88.32680826265249,96.87292885355998,-2.7665067650085917,70.77272588556463,31.13999938964844,95.53688791742512,-245.67140150543435,55.985852958286536,51.936000251770025,57.9750480288551,71.95515931067528,71.83926252782487,65.65636007997959,58.02443546946455,70.98669160003234,62.574000422159834,70.71178731223677,74.00269174375276,70.31405115811613,7.9977254400006785,5.051214800229196,2.946510639771483,39.9950409303772,21.42857142857143,59.37805490272503,59.461929193575784,3.964489365892254,6.2448891642120525,96.57578840755664,361295100.0,217071417.73615664,0.4730887019526316,74.23966471354167,3280595222.1558466,28.90078040541562,986.472510124034
HUN,Huntsman,9.0,8.0,target lowered by,Underperform,Underperform,2025-10-06 00:30:13,-3.0,-3.0,0.0,0.0,-1.0,-0.1111111111111111,2025,10,6,Monday,0,4,2025-10-06 00:30:13,43.50989994957134,28.305806801677605,-68.99563100549342,-3.3950608502084787,-0.3299999237060547,72.46510018938105,-994.8373683604452,9.633560570994884,9.811449432373047,9.46123721258981,8.803243460345575,8.988940613799722,9.198529603116087,9.759641455928602,9.367114234669616,9.08466657002767,9.281881223029163,8.762298304444819,8.953875691091946,-0.3511670797437638,-0.3228389546194921,-0.0283281251242717,24.93475424298154,71.42857142857143,8.680000305175781,10.035689615938049,0.4075635825616586,4.122774083163866,24.55968532053586,5312800.0,-15418204.3669332,-0.2257315440903652,9.426666895548502,-124058745.26267722,-0.6694478659043746,990.4604462337433
SRPT,Sarepta Therapeutics,50.0,50.0,upgraded by,Market Perform,Outperform,2025-09-23 00:30:08,0.0,2.0,2.0,2.0,0.0,0.0,2025,9,23,Tuesday,1,3,2025-09-23 00:30:08,49.1590723812652,42.43216516200236,-58.93535101390479,1.6439961766524949,0.2900009155273437,48.426562993021285,-3279.555262815151,18.057967467088368,18.00299987792969,17.910666520254953,17.73871032458879,17.72308527550405,17.941731773081248,18.061586651500956,18.415980448867387,17.747999827067055,18.01683743313703,17.149935663550842,17.802757817245556,-0.1167460079776177,-0.1211238231415683,0.0043778151639506,10.235093300783502,42.85714285714286,16.902600364685057,16.39542447935451,1.296106391479121,7.08228184649605,50.84134777942459,-17686900.0,-111725599.01919484,-0.2029998237414814,18.28666623433431,-930725090.6468464,0.1901398081653302,962.4125985517446
NTCT,NetScout Systems,33.0,33.0,initiated by,Buy,Buy,2025-08-27 00:30:04,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,27,Wednesday,2,3,2025-08-27 00:30:04,68.54564895115848,91.59937590572088,-0.5602366607202258,6.86232260402397,1.5900001525878906,70.63040323107049,-1961.6198282872344,22.871207601177748,22.41199989318848,22.891237949189687,23.606247696814595,23.767421301248564,23.224200168061135,22.36833584791813,22.656084266165195,22.96066640218099,23.89889989386569,23.92705701330928,23.54247890774061,0.356378688932665,0.0733337396478309,0.283044949284834,25.139479866010777,0.0,22.055710089858103,22.293347990444968,0.6427595583270832,2.711385979250669,74.4700032297153,-4002900.0,578608.2078417263,0.2261954086218675,24.46666717529297,2749114.7168627726,27.01377017736424,997.0588268135996
TROW,T. Rowe Price Group,91.0,92.0,target raised by,Sell,Sell,2025-10-06 00:30:13,-2.0,-2.0,0.0,0.0,1.0,0.0109890109890109,2025,10,6,Monday,0,4,2025-10-06 00:30:13,56.130695529221,48.489972763740056,-15.7717274564798,0.3799045706152303,0.4000015258789062,57.16092835391062,-6206.533598883533,104.04644923612436,104.12444305419922,103.71673925490607,102.28011258509252,102.8749391806646,103.35664785508342,104.19340354278742,103.66269972140373,102.91766586303712,103.77286246206585,102.09611844931696,102.79997601351496,-0.5187815849159279,-0.4921803863399299,-0.0266011985759979,15.08467198257745,85.71428571428572,104.34145410077636,106.94150569991454,2.0240783895228156,1.8089925046729725,35.03639781518814,-6433400.0,-6167867.788456999,-0.033699651685656,104.99666595458984,34540479.04763324,12.639169763906242,991.6697271978747
ENB,Enbridge,50.0,54.0,target raised by,Buy,Buy,2025-08-13 00:30:06,2.0,2.0,0.0,0.0,4.0,0.08,2025,8,13,Wednesday,2,3,2025-08-13 00:30:06,69.6061792087163,93.26488131739484,-6.06062878842476,6.002675135520356,2.6617279052734375,65.59512781922383,-3229.70597194803,45.61440831740186,45.28185405731201,45.79288649786087,46.956171846926466,46.89704241792917,46.36154213317784,45.40291184593977,46.42185678488363,46.25847727457682,46.69736372453893,47.391577170638485,46.84531355630362,0.6129465906727134,0.3946131569060701,0.2183334337666432,26.82257314664742,14.28571428571429,45.00302879099774,45.12750110730671,0.6171620778468568,1.2690349618694252,72.26212128796783,7487900.0,17558760.74982143,0.1017499531279301,46.94165428576738,28564504.85628485,3.2669618872988027,1002.2132064851476
NFLX,Netflix,0.0,0.0,reiterated by,Neutral,Neutral,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4,2025-10-06 00:30:13,38.418333703070765,25.738014179025775,-70.66942575800701,-5.219284875651629,-64.0599365234375,42.06201959461535,-2676.6591278078913,1197.3608191327396,1204.6474975585938,1193.8603846958706,1172.97623953683,1168.409891949946,1180.9320599244188,1202.1382712165434,1183.7929890304447,1192.0440104166669,1167.665711607198,1159.7607507411335,1173.4550072627342,-14.15415038492256,-7.656079688947406,-6.498070695975153,25.487977163506088,85.71428571428572,1174.2355615234376,1235.2097784547725,27.07223831393636,2.313086327481881,42.29921929091204,-27658100.0,11048429.97150568,0.1282206774265196,1157.4466552734375,-78928294.5801311,-2184.0939579665132,1001.0396821427646
MNMD,Mind Medicine (MindMed),25.0,25.0,initiated by,Outperform,Outperform,2025-08-05 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,5,Tuesday,1,3,2025-08-05 00:30:05,61.629806753479194,52.046781913480814,-26.31576745903905,0.0,0.0,52.540270252733784,-969.274400845382,8.891653838690926,8.999000048637392,9.233904799960907,9.321312101702668,9.61360972363468,9.538313410126795,9.055386774403193,9.352216784559486,9.27466672261556,9.300051394725909,10.158374563429584,9.466907273829616,0.4656731355166847,0.5261868134674874,-0.0605136779508026,32.93437963354469,85.71428571428572,7.960000038146973,8.34810408898802,0.5726055749474253,6.67567930510528,67.06231523477472,13266000.0,6354531.71528542,0.1983044949859481,9.586666742960611,105912864.89910875,4.097552819051074,1013.986894801394
YELP,Yelp,31.0,30.0,target lowered by,Underperform,Underperform,2025-08-09 00:30:09,-3.0,-3.0,0.0,0.0,-1.0,-0.032258064516129,2025,8,9,Saturday,5,3,2025-08-09 00:30:09,28.684539382218823,33.383787378555496,-96.03523470266153,-10.576368863408227,-3.6700000762939458,44.89153047142401,-3808.998621927205,34.121347467940716,34.313500308990484,34.030095890590125,33.439916007302024,33.2308284580169,33.377405618349115,33.861463730203894,33.98637452522027,33.91266765594483,32.88811202962003,33.985192698167005,33.30330373262756,-0.620008590649455,-0.4384632980537688,-0.1815452925956862,16.87861251557547,100.0,33.8954143568197,35.13449887247221,0.9466249838884604,3.646813121391389,36.189368895936305,-5594000.0,-9647636.73715437,-0.1839296969024438,31.443333943684895,-39999801.72384764,-23.00444001871792,988.25513397607
LVTX,LAVA Therapeutics,1.5,1.24,target lowered by,Neutral,Neutral,2025-08-06 00:30:07,0.0,0.0,0.0,0.0,-0.26,-0.1733333333333333,2025,8,6,Wednesday,2,3,2025-08-06 00:30:07,59.84063214978245,47.68517092790189,-44.44446652023792,4.081628681073312,0.059999942779541,63.48562305826975,-2768.9860762219655,1.445136580064731,1.4457499980926514,1.4650238037109375,1.4889134885480393,1.5087794705727742,1.4968997944554947,1.4748973180046836,1.4175527823631946,1.4696666518847148,1.4978178855391426,1.528710081746985,1.4969242980462527,0.0392798588840996,0.0364169340664503,0.0028629248176493,67.2006284893241,42.85714285714286,1.3645885574417684,1.2603773507157738,0.1217224924453511,9.212132830689145,81.19834957122993,1340800.0,1068866.0797102666,0.2520536412784435,1.5133333206176758,6096984.012491735,0.0130641043847661,998.96829058131
PODD,Insulet,350.0,370.0,target raised by,Buy,Buy,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,20.0,0.0571428571428571,2025,10,6,Monday,0,4,2025-10-06 00:30:13,40.97012906862309,42.7075860913928,-50.68747202555339,-6.9915233400466175,-23.42999267578125,37.51713101163297,-1566.5711817945603,321.0547056150627,325.94799957275393,319.3860469273159,306.1057925005495,307.2348201695842,315.80423398060105,324.48686417161235,322.01193387980504,313.723666381836,311.1106643306273,295.78904568869683,309.09132558735377,-4.8007391387509415,-1.8092604571288449,-2.991478681622097,36.58288282058534,78.57142857142857,338.01563954084935,335.56030572240354,9.996267195244352,3.321840406512743,39.3012899680598,-39500.0,1410004.8031677713,0.0199730483415879,309.92999267578125,10741883.522749737,-3235.703443341371,1014.456849640132
MOFG,MidWestOne Financial Group,33.0,31.0,target lowered by,Neutral,Neutral,2025-07-30 00:30:12,0.0,0.0,0.0,0.0,-2.0,-0.0606060606060606,2025,7,30,Wednesday,2,3,2025-07-30 00:30:12,39.2372407739718,32.57955051756582,-71.60804563696998,-6.442953435855982,-1.904571533203125,52.67126735594566,-2989.0129540956927,28.877315484287276,29.390909862518313,29.012829662504657,28.25346720650082,28.29685060191585,28.70117514612506,29.148654736448837,28.857056590324618,28.97461566925049,27.990420456191092,28.80773925527992,28.44380074269593,-0.2193953561377881,0.0746676209990129,-0.2940629771368011,26.28119074437308,78.57142857142857,29.21334821397464,27.54804532811431,0.9924969991844405,3.8406954008032153,43.15014165102036,-148500.0,364751.4981826318,0.1136391169559233,27.86758337758349,14157.456567116307,-43.946990465073696,1007.0433658531816
ENTA,Enanta Pharmaceuticals,14.0,20.0,upgraded by,Hold,Buy,2025-10-02 00:30:10,0.0,2.0,2.0,2.0,6.0,0.4285714285714285,2025,10,2,Thursday,3,4,2025-10-02 00:30:10,55.68487704132828,47.28588391363859,-60.434261181371255,31.760200544080917,2.489999771118164,26.065940365933013,-484.61228994428745,9.229569676682598,8.819999957084656,9.243714234942482,10.815395216962475,10.595982523593287,10.066646901269449,12.871676662210488,10.348242947752803,9.404666646321614,10.695864401262131,10.143027578555252,10.338248290481086,0.7135036424847616,0.3604322805513858,0.3530713619333758,32.335128730357695,78.57142857142857,7.378284189224243,7.350234936882721,1.2908316545770746,16.956559930829393,82.09077809473452,12352800.0,13730379.508563116,0.4761286680888492,10.456666628519692,1458607012.360923,6.903643711976539,997.325833097741
TTE,TotalEnergies,64.0,64.0,downgraded by,Buy,Hold,2025-09-26 00:30:05,2.0,0.0,-2.0,2.0,0.0,0.0,2025,9,26,Friday,4,3,2025-09-26 00:30:05,60.24555617391416,81.64330826444734,-11.32681090089812,3.2875403276022612,2.0100021362304688,63.551493223836,-7515.022695167843,61.82840452501161,61.72200031280518,61.73704795837403,61.7612805677802,62.04974046865997,61.94090517160469,61.68707492741487,61.920695161752185,61.44900042215983,62.42216372971882,61.82380336873014,61.88859425624685,0.0999815673357815,-0.0579138253180856,0.1578953926538671,12.215702443622895,64.28571428571428,60.64761719213867,63.25057699810462,0.9358511319560467,1.4900276067819342,69.82288577126833,8957300.0,4514906.25682182,0.090141901107654,63.163333892822266,-593101.784779242,9.6265219496058,1006.4641943985772
BLBD,Blue Bird,55.0,65.0,target raised by,Buy,Buy,2025-09-17 00:30:05,2.0,2.0,0.0,0.0,10.0,0.1818181818181818,2025,9,17,Wednesday,2,3,2025-09-17 00:30:05,60.14408602347622,39.0222556624239,-40.05842506633888,0.9009016749243536,0.5200004577636719,56.89903095108126,-3939.453214587824,56.851722856356815,57.41150035858155,57.78114311581567,57.860910486328635,58.44984232623106,59.18095712326378,57.255858314696304,56.830795125615865,57.8853333791097,57.81315194468657,58.70227438905468,58.344685362906965,1.5681183534636745,2.023376871085261,-0.4552585176215866,46.217426504699496,85.71428571428572,54.7222186250887,54.24430515398085,1.6882920911813006,2.8007706358510513,57.067793072779736,8475200.0,1146059.7569983802,0.0557850431412887,58.36666742960612,71581095.85465041,25.421357135277788,1013.7377923952398
ESLA,Estrella Immunopharma,16.0,16.0,reiterated by,Buy,Buy,2025-08-13 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,13,Wednesday,2,3,2025-08-13 00:30:06,46.82388834911835,45.783151132236846,-60.24093919680232,-2.857140132359096,-0.024999976158142,46.92965593876057,-2231.6796452386457,0.8657583125919049,0.8669500023126603,0.861423816283544,0.8322833887529578,0.8465111764146053,0.8446905224243335,0.8724971998353206,0.8984737647751374,0.8435333410898844,0.8526095007988506,0.8628378626468444,0.8392556636860822,-0.015692750235268,-0.0167646824256592,0.0010719321903912,18.96691156533965,50.0,0.7994067685481013,1.0157048108055962,0.0637048205668184,6.611155726605232,53.90437502669594,-9153300.0,-6857292.868823072,-0.054665289762572,0.8733333547910055,-129210830.22755736,1.5310057262842478,1009.4797460151644
BNL,Broadstone Net Lease,21.0,21.0,initiated by,Overweight,Overweight,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4,2025-10-02 00:30:09,61.26437418148461,67.16649105829791,-15.891807171340522,0.7189663056401144,0.1312026977539062,64.94042813760149,-5567.810803244223,17.974751880873757,18.119982719421387,18.040291123163133,17.799400427847196,18.02135720791403,18.200766179339364,18.081198883547778,17.926332527966387,17.84230505625407,18.144270584584625,17.72384712369821,17.961660881260155,0.1522788102627466,0.1982427945109146,-0.045963984248168,27.930515917957955,78.57142857142857,17.504853181791002,18.428770009131068,0.2915170419180272,1.670962686858066,45.0986625718967,22126800.0,13622846.009446409,0.0535864820518478,18.326666514078777,43475639.760492586,-0.1397047895979606,1001.7468277551756
FIZZ,National Beverage,40.0,39.0,target lowered by,Sell,Sell,2025-09-16 00:30:09,-2.0,-2.0,0.0,0.0,-1.0,-0.025,2025,9,16,Tuesday,1,3,2025-09-16 00:30:09,27.306289906396113,8.154995831585387,-90.01995673629317,-6.251519476205234,-2.5699996948242188,25.00641813738298,-1410.6334846420002,41.1947939021583,41.5709997177124,40.42380930582683,38.51463609901856,38.189429164965354,39.05337395994545,40.98681766303302,39.671288452110936,39.6879997253418,38.99287348208219,36.81403870246835,38.6344513781175,-1.6239078929519837,-1.3945105233063655,-0.2293973696456179,29.26223044144497,100.0,44.029998779296875,41.518955465632466,1.123998739434369,2.782481213262736,15.420803647895172,-2897800.0,-884775.1936714469,-0.1108998982531425,38.39666748046875,-4643530.139617036,-119.60835343529055,990.0013469121114
AZTA,Azenta,35.0,35.0,upgraded by,Market Perform,Outperform,2025-08-07 00:30:07,0.0,2.0,2.0,2.0,0.0,0.0,2025,8,7,Thursday,3,3,2025-08-07 00:30:07,41.35966067831892,18.977826308472295,-69.89854284630516,-14.222614999758491,-4.829999923706055,57.20164615195315,-1610.6405512942997,31.535984310400774,32.17099981307984,31.73547583988735,30.565526466947603,30.102735783529265,31.219682811769644,31.19609966339096,30.655998951639912,31.986666361490887,29.48592157412356,30.07189738695129,30.65219319536002,-0.4110326628077594,0.301533215512568,-0.7125658783203275,33.02432378919952,85.71428571428572,31.75671154318269,34.77013434124127,1.831297167321617,7.03027066610085,53.19231777672648,-1055700.0,2784228.2063266453,-0.1088988587941254,29.02333323160807,-6382292.190109635,-52.7608025797207,1020.7517698003456
SLM,SLM,31.0,32.0,target raised by,Outperform,Outperform,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,1.0,0.032258064516129,2025,10,25,Saturday,5,4,2025-10-25 00:30:05,52.74010927113429,59.25723061444903,-48.87061089585447,7.638351533423572,1.960000991821289,59.68350831613086,-2779.2722067314976,26.91799345642737,26.69400005340576,26.503285762241912,26.306787877681444,26.42480259562058,26.132272521633706,26.888328995144377,26.450745901828785,26.189666684468587,26.98785623629035,26.234920356068027,26.36434156027606,-0.5059356803223487,-0.7649786994311422,0.2590430191087934,44.8249947508987,57.14285714285714,25.362143000732424,27.994373855344193,0.9597594756570688,3.9992414810048817,53.68280120652677,-40782600.0,-28181879.943369493,-0.1740464305196611,28.31333351135254,-76796183.76520419,1.2002054744369408,993.8844001113956
ZG,Zillow Group,90.0,90.0,upgraded by,Hold,Buy,2025-10-06 00:30:13,0.0,2.0,2.0,2.0,0.0,0.0,2025,10,6,Monday,0,4,2025-10-06 00:30:13,37.44489284599535,10.637196032939476,-95.2113998594606,-8.506013686263255,-6.650001525878906,48.04532917862598,-1049.3053565311172,77.43943369205465,79.39300003051758,76.8831905909947,71.3864809496991,72.1855369020489,74.67088310980753,79.11656259521793,75.17971228260805,74.96200027465821,73.01698415961931,71.17756684363258,72.62141762122327,-2.3537833226673825,-1.3224551911948732,-1.0313281314725091,25.0533893154173,100.0,82.67933314353677,80.997902083339,3.065107419468854,4.459400833753604,23.943322421505744,-1092900.0,-3700043.4559411258,-0.3511433761956372,72.10333251953125,489466.19555207994,-339.07142505016583,987.4369575204385
OBIO,Orchestra BioMed,12.0,10.0,target lowered by,Buy,Buy,2025-09-05 00:30:05,2.0,2.0,0.0,0.0,-2.0,-0.1666666666666666,2025,9,5,Friday,4,3,2025-09-05 00:30:05,49.92705585225757,50.95238030362273,-47.14285908913178,10.44176664527921,0.2599999904632568,60.48079437759134,-1926.2602264012028,2.728184657898881,2.665750014781952,2.694095243726458,2.793522069805112,2.720368326930527,2.676623768207843,2.6981588677976167,2.7835789089699077,2.7553333282470702,2.740958222772091,2.6465117481911684,2.764532738814685,-0.0287393526845942,-0.0566780355567221,0.0279386828721278,20.238092152949903,28.57142857142857,2.472312216015156,2.3323624381834955,0.1713551416770145,5.657089827063882,56.724638011350926,-4972600.0,-4711994.72991601,0.0498447385464117,2.7300000190734863,-44043503.534143746,-0.5467136382681779,998.9287565349362
ORA,Ormat Technologies,90.0,102.0,upgraded by,Neutral,Overweight,2025-09-18 00:30:06,0.0,2.0,2.0,2.0,12.0,0.1333333333333333,2025,9,18,Thursday,3,3,2025-09-18 00:30:06,63.64836323784504,67.32770193496,-13.074176368540458,2.508182255508681,2.3000030517578125,59.79609360123674,-6815.091421748417,91.50327155692254,91.9215000152588,91.76661925542923,91.61793485864416,92.38649231151442,92.45155132435713,92.01564760508136,91.43625313413416,91.44666697184245,92.634933895152,92.4508984770247,92.0388118848992,0.716129730454,0.6820472039939327,0.0340825264600672,20.22804121719493,14.28571428571429,89.08000183105469,88.5389067006215,1.7540812353215989,1.9012712128362572,52.54784797494084,143500.0,4484884.958198372,0.1224969460657049,93.72333272298177,7448105.471793312,28.56411452161609,1008.957468767131
DCO,Ducommun,95.0,100.0,target raised by,Outperform,Outperform,2025-08-09 00:30:10,2.0,2.0,0.0,0.0,5.0,0.0526315789473684,2025,8,9,Saturday,5,3,2025-08-09 00:30:10,54.12241216021589,62.60400783776849,-59.47136514523286,-1.2050816745901594,-1.089996337890625,56.579508051551336,-4800.653607916005,89.23322270677755,89.83000030517579,90.50066724504744,91.7790973590669,91.7582326212563,92.43352092446402,89.51029133284653,88.47927437017285,91.1230010986328,90.68013690407837,90.76669288745248,91.82040091686756,2.283491334258116,2.759839691234562,-0.4763483569764459,41.690897101175,64.28571428571428,87.49394645210938,83.95331670715618,3.0356153659457217,3.843063596479568,46.29348934909693,2873200.0,1770266.582718162,0.12811523536309,90.05333455403645,3814968.254175425,-274.76051731476264,1013.424044519364
ADSK,Autodesk,343.0,343.0,target set by,Hold,Buy,2025-10-02 00:30:10,0.0,2.0,2.0,2.0,0.0,0.0,2025,10,2,Thursday,3,4,2025-10-02 00:30:10,55.993894636532126,37.52289104715422,-38.46149176044894,-0.6593625639148353,-2.1300048828125,49.56848664633164,-8956.761337373246,318.2386109393446,322.1225021362305,321.2375752766927,320.38226818266367,322.8212536792477,323.9419340457867,322.2728330951285,320.5987118265243,321.6286702473958,319.5468849668928,328.2676301214217,322.0111436266227,3.6720183806360183,5.111158486873343,-1.4391401062373248,27.175980976639277,92.85714285714286,317.87730550631557,308.0131518405188,6.24574246307751,1.9129561051560595,62.2285486984172,3791400.0,-6385099.766427753,0.0274080166944607,318.94666544596356,22642171.37288249,-206.28490420722017,1002.8052282362148
HUT,Hut 8,31.0,60.0,reiterated by,Buy,Buy,2025-09-16 00:30:09,2.0,2.0,0.0,0.0,29.0,0.935483870967742,2025,9,16,Tuesday,1,3,2025-09-16 00:30:09,79.49921105491998,96.96170569320468,-5.415816262776884,27.84671265326051,7.629999160766602,89.75669779198425,-560.8250423962592,28.167698465937026,27.16974983215332,29.13616630917504,32.44092910882198,33.509962841300165,31.864770666096614,27.28550245397996,30.27322469894982,29.559332911173502,33.24108867580644,34.31622034990419,32.22728255988555,2.960430580111673,2.1742865905132858,0.7861439895983873,40.268640433904054,0.0,28.63751388726017,28.820217215636863,1.9133907092112843,5.6229327420021065,77.23809238189774,95326900.0,55641444.95056503,0.2238348417916744,34.826666514078774,729186730.86514,18.646142113427985,1011.6544475149464
CXW,CoreCivic,30.0,30.0,reiterated by,Buy,Buy,2025-08-08 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,8,Friday,4,3,2025-08-08 00:30:09,50.46116863071733,32.45097869434509,-48.31932874126967,-1.1095009518341554,-0.2299995422363281,54.45509559680843,-2326.4793420689516,20.31657259103021,20.338999938964847,20.073904782249816,19.732367890015304,19.780959150765813,19.858806052223652,20.338052870772614,20.26809283984743,19.85633354187011,20.11137561981184,19.655766929300817,19.781787040740703,-0.3424341363022947,-0.3825897593280834,0.0401556230257887,17.878287595956692,71.42857142857143,19.391888412475584,21.388238539974857,0.7857810904837655,4.400258512921555,47.733468558013485,672200.0,-7151626.638602462,-0.4303068978831227,20.583333333333332,-3552235.5875255447,2.352878072824643,987.345072888678
SAIA,Saia,305.0,374.0,target raised by,Buy,Buy,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,69.0,0.2262295081967213,2025,10,6,Monday,0,4,2025-10-06 00:30:13,54.94858192356134,39.295171748682016,-42.20819467592866,2.1332776232851876,6.459991455078125,63.70286751309229,-2396.988004073981,302.27237345699797,305.5899993896485,302.2301900227865,292.9624411750562,298.4887878068865,300.58507372939164,305.8691837252355,301.4190316012216,297.07033081054686,301.24144849901074,298.9143945624407,296.93193704839933,-1.5972309715206734,-1.0923113646591425,-0.5049196068615309,16.574173008723204,57.14285714285714,297.3964604423439,287.85091379624583,13.06770277144557,4.351191243443551,35.90876203134937,-1057900.0,491974.89724032936,0.1215500235910426,305.51999918619794,18101096.449054524,-3420.5873454459497,978.2964384443068
ROL,Rollins,70.0,70.0,initiated by,Overweight,Overweight,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,28,Sunday,6,3,2025-09-28 00:30:11,61.05555792959479,61.787033718882306,-1.305463784759331,1.8476579972566365,1.0600013732910156,63.334633904098,-6297.536522669844,56.56224420837778,56.51399993896485,56.4255237760998,55.7870191575748,56.34330622525584,56.371193700026936,56.42922836067649,56.83051875900453,55.8273333231608,56.955474888840875,55.607844256565386,56.078305074114745,-0.0959040401024111,-0.2204933608479857,0.1245893207455745,19.49896489055384,78.57142857142857,54.650001525878906,54.356727426465326,1.013498689843458,1.886181620792185,42.93586557896416,3404400.0,3425252.3751774314,0.143173064492401,57.93999989827474,16207240.146125466,9.19711867700251,1003.3158362733234
BRBR,BellRing Brands,66.0,56.0,target lowered by,Buy,Buy,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,-10.0,-0.1515151515151515,2025,10,25,Saturday,5,4,2025-10-25 00:30:05,36.751490851582886,33.07222743253766,-71.38965229069048,-3.164376786567527,-1.0800018310546875,40.387277606941474,-2400.4651768304784,34.40691850071192,34.41599998474121,33.8337142944336,32.82084910025328,32.83266003620081,32.74539597356871,34.35939999792671,34.91939572469416,33.3543332417806,33.228587982979015,32.29769137175128,32.79917882811002,-1.2243167258190368,-1.302543669676506,0.0782269438574692,46.76590166568312,71.42857142857143,36.37043400918438,36.55729063264506,1.3151370748237512,3.7304052977811137,49.103429797936734,-1715900.0,-17175204.64340917,-0.1502102660976854,32.9316660563151,-543565328.033605,-9.16796719334181,1010.2155497968744
